<th>Number</th><th>Course Title</th><th>Credit</th><th>Seats</th><th>Days</th><th>Times</th><th>Instructor</th><th>Dates</th><th>Prerequisite(s)</th><th>Location</th>
COR 302-17;Field Methods;3;1;TF;1PM-2:15PM;Amy Howe; 8/25 - 12/12;Take COR-101, COR-10... more;JOYC 302;
COR 302-103;Unsanctioned Art in Montreal;3;2;M;10AM-12:45PM;Peter Gibson; 8/25 - 12/12;Take COR-101, COR-10... more;
COR 302-202;Writing the City: Dublin;3;10;T;12:30PM-3:15PM;Nicole Rourke; 8/25 - 12/12;Take COR-101, COR-10... more;
COR 302-203;Northern Ireland;3;8;T;12:30PM-3:15PM;Jennifer Carbery; 8/25 - 12/12;Take COR-101, COR-10... more;
CRE 125-01;Integrated Studio Foundations;3;3;TF;1PM-3:45PM,<br/>1PM-3PM;Gordon Glover; 8/25 - 12/12;None;CCM 434;
CRE 225-01;Art and Social Engagement;3;1;MTH;10AM-12:45PM,<br/>10AM-12PM;Alan Larsen; 8/25 - 12/12;Complete 27 credits;... more;CCM 434;
CRE 310-01;Art and Global Perspectives;3;-2;MTH;1PM-2:15PM;Erik Esckilsen; 8/25 - 12/12;Creative Media major... more;CCM 444;
CRE 350-01;Creative Media Portfolio 2;3;7;TF;10AM-12:45PM,<br/>10AM-12PM;Gordon Glover; 8/25 - 12/12;Complete CRE-250, CR... more;CCM 434;
CRE 400-01;Creative Media Prof Pract II;3;0;F;1PM-3:45PM;Wylie Garcia; 8/25 - 12/12;Complete CRE-300, CR... more;CCM 233;
CRJ 115-51;Criminal Legal Systems;3;2;W;5:30PM-8:15PM;Kelton Olney; 8/25 - 12/12;None;JOYC 301;
CRJ 120-51;Criminal Law;3;-2;T;5:30PM-8:15PM;Jonathan Young; 8/25 - 12/12;None;GBTC 217;
CRJ 120-52;Criminal Law;3;9;MTH;5:30PM-6:45PM;Kimberly McManus; 8/25 - 12/12;None;JOYC 302;
CRJ 225-51;Digital Evidence: Law of;3;1;TTH;5:30PM-6:45PM;Antonia Balboni; 8/25 - 12/12;Complete CRJ-120 OR ... more;CCM 424;
CRJ 225-52;Digital Evidence: Law of;3;1;MW;5:30PM-6:45PM;Ed Dallamura; 8/25 - 12/12;Complete CRJ-120 OR ... more;GBTC 217;
CRJ 250-01;Introduction to Criminology;3;11;W;12:15PM-3PM;Jordan Burke; 8/25 - 12/12;None;JOYC 301;
CRJ 490-81;Criminal Justice Field Exp;6;20;TBA;Tarn Foerg; 8/25 - 12/12;Must complete 90 cre... more;
CSI 120-51;Intro to Mobile  Web Dev;3;6;M;5:30PM-8:15PM;Christopher Bendel; 8/25 - 12/12;None;JOYC 210;
CSI 120-52;Intro to Mobile  Web Dev;3;10;TH;5:30PM-8:15PM;Paul Igo; 8/25 - 12/12;None;JOYC 210;
CSI 140-02;Introduction to Programming;3;-1;TF;2:30PM-3:45PM;Vikas Thammanna Gowda; 8/25 - 12/12;None;JOYC 211;
CSI 140-04;Introduction to Programming;3;-1;MTH;11:30AM-12:45PM;Murat Gungor; 8/25 - 12/12;None;MIC 308;
CSI 140-05;Introduction to Programming;3;3;TF;10AM-11:15AM;Vikas Thammanna Gowda; 8/25 - 12/12;None;MIC 308;
CSI 140-06;Introduction to Programming;3;-1;TF;11:30AM-12:45PM;Vikas Thammanna Gowda; 8/25 - 12/12;None;MIC 308;
CSI 160-02;Python Programming;3;0;MTH;4PM-5:15PM;Frank Canovatchel; 8/25 - 12/12;None;JOYC 201;
CSI 230-01;Linux/Unix Programming;3;5;M;10AM-12:45PM;Furkan Paligu; 8/25 - 12/12;Complete CSI-140 wit... more;JOYC 310;
CSI 230-02;Linux/Unix Programming;3;4;W;12:15PM-3PM;Joe Eastman; 8/25 - 12/12;Complete CSI-140 wit... more;JOYC 310;
CSI 230-03;Linux/Unix Programming;3;3;TH;1PM-3:45PM;Lakysha Patnode; 8/25 - 12/12;Complete CSI-140 wit... more;JOYC 310;
CSI 240-01;Advanced Programming;3;-1;TF;10AM-11:15AM;Murat Gungor; 8/25 - 12/12;Complete CSI-140 wit... more;JOYC 211;
CSI 270-01;Data Structures With Python;3;15;TF;2:30PM-3:45PM;Frank Canovatchel; 8/25 - 12/12;Complete CSI-260;JOYC 201;
CSI 281-01;Data Structures  Algorithms;3;0;MTH;11:30AM-12:45PM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;CSI-240 with minimum... more;JOYC 211;
CSI 281-02;Data Structures  Algorithms;3;7;TF;11:30AM-12:45PM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;CSI-240 with minimum... more;JOYC 211;
CSI 320-51;Global IT  Ethics;3;1;TTH;5:30PM-6:45PM;Kenneth Howell; 8/25 - 12/12;60 completed credits... more;JOYC 205;
CSI 320-52;Global IT  Ethics;3;0;TTH;7PM-8:15PM;Kenneth Howell; 8/25 - 12/12;60 completed credits... more;JOYC 205;
CSI 340-01;Software Design Patterns;3;1;W;9AM-11:45AM;Murat Gungor; 8/25 - 12/12;Complete CSI-270 or ... more;MIC 308;
CSI 370-01;Computer Architecture;3;0;MTH;10AM-11:15AM;Brian Hall; 8/25 - 12/12;Complete CSI-270 or ... more;JOYC 201;
CSI 370-02;Computer Architecture;3;0;MTH;11:30AM-12:45PM;Brian Hall; 8/25 - 12/12;Complete CSI-270 or ... more;JOYC 201;
CSI 440-01;Software Requirements Eng.;3;10;T;10AM-12:45PM;Brian Hall; 8/25 - 12/12;Complete CDI-270 or ... more;JOYC 201;
CSI 480-01;Innovation IV: Topics in AI;3;0;W;12:15PM-3PM;Vikas Thammanna Gowda; 8/25 - 12/12;Complete CSI-270 OR ... more;JOYC 210;
DAT 230-01;Data Visualization;3;13;MTH;10AM-11:15AM;Vikas Thammanna Gowda; 8/25 - 12/12;Complete 15 credits;JOYC 210;
DAT 330-01;Data Mining;3;8;MTH;11:30AM-12:45PM;Vikas Thammanna Gowda; 8/25 - 12/12;Complete DAT-210;JOYC 210;
DDL 186-01;Integrative Competency Portfol;3;13;TF;10AM-11:15AM;Craig Pepin; 8/25 - 12/12;None;JOYC 102;
DDL 250-01;Competencies Review;1;7;F;8:30AM-9:45AM;Craig Pepin; 8/25 - 12/12;None;JOYC 102;
DDL 251-01;Competencies Review II;1;9;F;8:30AM-9:45AM;Craig Pepin; 8/25 - 12/12;None;JOYC 102;
DDL 280-01;Methods Toolbox I;3;2;F;2:30PM-5:15PM;Jonathan Banfill; 8/25 - 12/12;Take DDL-110 or by p... more;JOYC 103;
DDL 290-01;Project Design II;3;5;W;9AM-11:45AM;Rachel Hooper; 8/25 - 12/12;Take DDL-180 and DDL... more;FOST 202;
DDL 325-01;Interrogating Professionalism;3;0;W;9AM-11:45AM;Michael Kelly; 8/25 - 12/12;Take DDL-186 and DDL... more;GBTC 217;
DDL 350-51;Degree Design Lab Practicum;3;19;W;5:30PM-8:15PM;Michael Kelly; 8/25 - 12/12;Take DDL-186.;CCM 442;
DDL 350-52;Degree Design Lab Practicum;3;9;T;5:30PM-8:15PM;Michael Kelly; 8/25 - 12/12;Take DDL-186.;FOST 100;
DDL 401-71;Competency: Analysis;1;8;M;8:30AM-9:45AM;Craig Pepin; 9/29 - 10/31;None;WICK 100;
DDL 402-71;Competency: Collaboration;1;9;M;8:30AM-9:45AM;Craig Pepin; 8/25 - 9/26;None;WICK 100;
DDL 402-72;Competency: Collaboration;1;7;M;10AM-11:15AM;Craig Pepin; 11/03 - 12/12;None;WICK 100;
DDL 403-71;Competency: Communication;1;6;M;8:30AM-9:45AM;Craig Pepin; 8/25 - 9/26;None;WICK 100;
DDL 403-72;Competency: Communication;1;8;M;10AM-11:15AM;Craig Pepin; 11/03 - 12/12;None;WICK 100;
DDL 404-71;Competency: Creativity;1;7;M;10AM-11:15AM;Craig Pepin; 9/29 - 10/31;None;WICK 100;
DDL 405-71;Competency: Diversityinclusn;1;9;M;10AM-11:15AM;Craig Pepin; 8/25 - 9/26;None;WICK 100;
DDL 405-72;Competency: Diversityinclusn;1;7;M;8:30AM-9:45AM;Craig Pepin; 11/03 - 12/12;None;WICK 100;
DDL 406-71;Competency: Globalcultrl;1;7;M;10AM-11:15AM;Craig Pepin; 8/25 - 9/26;None;WICK 100;
DDL 406-72;Competency: Globalcultrl;1;8;M;8:30AM-9:45AM;Craig Pepin; 11/03 - 12/12;None;WICK 100;
DDL 407-71;Competency: Info Literacy;1;7;T;8:30AM-9:45AM;Craig Pepin; 8/25 - 9/26;None;JOYC 102;
DDL 407-72;Competency: Info Literacy;1;8;T;8:30AM-9:45AM;Craig Pepin; 11/03 - 12/12;None;JOYC 102;
DDL 408-71;Competency: Inquiry;1;7;T;8:30AM-9:45AM;Craig Pepin; 8/25 - 9/26;None;JOYC 102;
DDL 408-72;Competency: Inquiry;1;7;T;8:30AM-9:45AM;Craig Pepin; 11/03 - 12/12;None;JOYC 102;
DDL 409-71;Competency: Integration;1;9;M;10AM-11:15AM;Craig Pepin; 9/29 - 10/31;None;WICK 100;
DDL 410-71;Competency: Quant Literacy;1;7;M;8:30AM-9:45AM;Craig Pepin; 9/29 - 10/31;None;WICK 100;
DDL 411-71;Competency: Sci Literacy;1;9;T;8:30AM-9:45AM;Craig Pepin; 9/29 - 10/31;None;JOYC 102;
DDL 411-72;Competency: Sci Literacy;1;8;M;11:30AM-12:45PM;Craig Pepin; 11/03 - 12/12;None;WICK 100;
DDL 412-71;Competency: Tech Literacy;1;6;T;8:30AM-9:45AM;Craig Pepin; 9/29 - 10/31;None;JOYC 102;
DHS 222-01;Digital Humanities Lab;3;2;F;2:30PM-5:15PM;Jonathan Banfill; 8/25 - 12/12;Take 30 credits;JOYC 103;
ECN 255-01;Managerial Economics;3;13;TF;10AM-11:15AM;Jennifer Vincent; 8/25 - 12/12;Take 30 credits;CCM 442;
ECN 255-02;Managerial Economics;3;1;TF;11:30AM-12:45PM;Jennifer Vincent; 8/25 - 12/12;Take 30 credits;CCM 442;
EDU 110-01;Found. of Learning  Teaching;3;8;W;9AM-11:45AM;Jonathan Banfill; 8/25 - 12/12;None;FREE 201;
EDU 255-01;Primary Curriculum;3;14;TH;4PM-6:45PM;Meg Jones; 8/25 - 12/12;Complete EDU-110üEDU... more;FREE 201;
EDU 256-01;Primary Field Experience;3;14;MTH;TBA;Meg Jones; 8/25 - 12/12;Complete EDU-110üEDU... more;
EDU 265-01;Literacy  Language Develop.;3;12;W;12:15PM-3PM;Meg Jones; 8/25 - 12/12;EDU-125;FREE 201;
EDU 310-01;Elementary Language Arts;3;20;T;1PM-3:45PM;Meg Jones; 8/25 - 12/12;EDU-250, EDU-251, ED... more;FREE 201;
EDU 311-01;Elementary Science Methods;3;19;M;1PM-3:45PM;Sarah Beno; 8/25 - 12/12;EDU-250,EDU-251, EDU... more;FREE 201;
EDU 312-51;Elementary Math Methods;3;20;T;4PM-6:45PM;Kathleen Legg; 8/25 - 12/12;TAKE EDU-250, EDU-25... more;FREE 201;
EDU 315-01;Middle School Organization;3;17;M;4PM-6:45PM;Diana Rich; 8/25 - 12/12;Complete EDU-110;FREE 201;
EDU 320-01;Managing the Learning Env.;3;20;M;4PM-6:45PM;Diana Rich; 8/25 - 12/12;Complete EDU-250, ED... more;FREE 201;
EDU 332-01;Middle Secondary Teach Method;3;20;T;4PM-6:45PM;Korey Whitfield; 8/25 - 12/12;Complete EDU-110;JOYC 102;
EDU 335-01;Curric. Design  Diff Instruc.;2;20;T;8:30AM-9:45AM;Meg Jones; 8/25 - 12/12;EDU-245;FREE 201;
EDU 425-01;Reflective Practices in Educ.;1;15;T;10AM-11:15AM;Meg Jones; 8/25 - 12/12;Education major seni... more;FREE 201;
EGD 102-02;Game History;3;1;TF;10AM-11:15AM;Jonathan Ferguson; 8/25 - 12/12;Game Design, Game Ar... more;CCM 222;
EGD 102-03;Game History;3;-1;MTH;11:30AM-12:45PM;Jonathan Ferguson; 8/25 - 12/12;Game Design, Game Ar... more;CCM 222;
EGD 102-04;Game History;3;2;TF;11:30AM-12:45PM;Jonathan Ferguson; 8/25 - 12/12;Game Design, Game Ar... more;CCM 222;
EGD 102-05;Game History;3;1;MTH;1PM-2:15PM;Craig Pepin; 8/25 - 12/12;Game Design, Game Ar... more;CCM 222;
EGD 102-51;Game History;3;-16;TTH;5:30PM-6:45PM;Minerva Webster-Pact; 8/25 - 12/12;Game Design, Game Ar... more;CCM 222;
EGD 220-01;Game Studio I;3;12;W;9AM-11:45AM;Dana Steinhoff; 8/25 - 12/12;All - GDES, GMRT, GP... more;CCM 222;
EHS 100-01SL;Making Connections;1;13;T;10AM-11:15AM;Sarah Jerger; 8/25 - 10/31;None;FOST 202;
EHS 100-02SL;Making Connections;1;10;T;11:30AM-12:45PM;Sarah Jerger; 8/25 - 10/31;None;FOST 202;
EHS 410-01;Capstone Design;1;0;TH;1PM-2:15PM;Sarah Jerger; 8/25 - 12/12;Complete 60 credits.;MIC 305/306;
ENG 250-01;Reading  Writing Poetry;3;3;MTH;1PM-2:15PM;James Ellefson; 8/25 - 12/12;Take a 100-level COR... more;CCM 442;
ENG 350-01;Literature Seminar;3;5;W;9AM-11:45AM;Katie Mather; 8/25 - 12/12;Complete 30 credits;CCM 424;
ENP 410-01;Ecological Economics;3;13;MTH;2:30PM-3:45PM;Valerie Esposito; 8/25 - 12/12;Complete 60 Credits;JOYC 302;
FIN 240-01;Financial Management I;3;16;MTH;4PM-5:15PM;Hurley Cavacas; 8/25 - 12/12;Take ACC-135;GBTC 112;
FIN 300-01;Investments;3;14;MTH;1PM-2:15PM;Charles Bush; 8/25 - 12/12;Take 30 credits.;GBTC 114;
FLM 100-51;Film Studies: Screenings;1;21;W;5:30PM-8:15PM;Mira Niagolova; 8/25 - 12/12;None;CCM 305;
FLM 110-01;Filmmaking, Intro to;3;2;TTH;2:30PM-5:15PM,<br/>1PM-2:15PM;Christopher Dreisbach; 8/25 - 12/12;None;CCM 101;
FLM 110-02;Filmmaking, Intro to;3;5;MW;11:30AM-2:15PM,<br/>9AM-10:15AM;Christian Acosta; 8/25 - 12/12;None;CCM 101;
FLM 110-03;Filmmaking, Intro to;3;3;MW;2:30PM-5:15PM,<br/>10:30AM-11:45AM;Christian Acosta; 8/25 - 12/12;None;FOST 101;
FLM 110-04;Filmmaking, Intro to;3;8;THT;11:30AM-12:45PM,<br/>8:30AM-11:15AM;Ryan Dunleavy; 8/25 - 12/12;None;FOST 101;
FLM 128-01;Screenwriting I;3;0;T;11:30AM-2:15PM;Christopher Dreisbach; 8/25 - 12/12;None;FOST 100;
FLM 128-02;Screenwriting I;3;0;TH;11:30AM-2:15PM;Dillon Toole; 8/25 - 12/12;None;JOYC 313;
FLM 210-52;Film History;3;0;MTH;5:30PM-8:15PM,<br/>4PM-5:15PM;Matthew Parillo; 8/25 - 12/12;Must complete 12 cre... more;CCM 221;
FLM 230-01;Audio  Video Editing;3;4;THF;7PM-8:15PM,<br/>11:30AM-2:15PM;Ryan Leibert; 8/25 - 12/12;Complete FLM-110 or ... more;FOST 101;
FLM 230-51;Audio  Video Editing;3;2;TTH;5:30PM-8:15PM,<br/>5:30PM-6:45PM;Ryan Boera; 8/25 - 12/12;Complete FLM-110 or ... more;FOST 101;
FLM 250-01;Intro to Stop Motion Animation;3;2;F;8:30AM-11:15AM;Ryan Dunleavy; 8/25 - 12/12;12 completed credits;FOST 101;
FLM 285-01;Direct.  Act. for the Screen;3;-1;TH;8:30AM-11:15AM;Paul Schnabel; 8/25 - 12/12;Take FLM-128 or CREM... more;CCM 101;
FLM 301-01;Topics in Cinema;3;10;T;2:30PM-5:15PM;Matthew Parillo; 8/25 - 12/12;This course is only ... more;GBTC 114;
FLM 315-01;Filmmaking II;3;3;T;11:30AM-2:15PM;John Rasmussen; 8/25 - 12/12;FLM-215;GBTC 014;
FLM 315-02;Filmmaking II;3;5;W;12:15PM-3PM;John Rasmussen; 8/25 - 12/12;FLM-215;GBTC 014;
FLM 320-01;The Business of Film;3;2;M;11:30AM-2:15PM;Mira Niagolova; 8/25 - 12/12;Must complete 36 cre... more;GBTC 012;
FLM 328-01;Screenwriting II;3;3;TH;11:30AM-2:15PM;Christopher Dreisbach; 8/25 - 12/12;FLM-128;JOYC 311;
FLM 383-01;Experimental Moving Image;3;0;W;9AM-11:45AM;John Rasmussen; 8/25 - 12/12;Take FLM-110;GBTC 014;
FLM 415-01;Filmmaking III;3;2;T;11:30AM-2:15PM;Mira Niagolova; 8/25 - 12/12;DFM-315;FOST 101;
FLM 415-02;Filmmaking III;3;-1;W;12:15PM-3PM;Mira Niagolova; 8/25 - 12/12;DFM-315;FOST 101;
FOR 100-01;Intro to Cybercrime  DF;3;0;MTH;11:30AM-12:45PM;Amy Keigwin; 8/25 - 12/12;None;GBTC 117;
FOR 120-01;Intro. to DF Analysis;3;3;TF;1PM-2:15PM;Amy Keigwin; 8/25 - 12/12;Complete FOR-100 wit... more;GBTC 117;
FOR 210-01;OS Fundamentals;3;3;MTH;10AM-11:15AM;Mariam Khader; 8/25 - 12/12;FOR-120 with C or be... more;GBTC 117;
FOR 300-01;Special Topics in DF;1;8;W;9AM-11:45AM;Joe Eastman; 9/29 - 10/31;FOR-120 or by permis... more;GBTC 017;
FOR 300-02;Special Topics in DF;1;2;W;12:15PM-3PM;Joseph Letourneau; 11/03 - 12/12;FOR-120 or by permis... more;GBTC 017;
FOR 330-01;Operating System Forensics II;3;3;T;8:30AM-11:15AM;Mariam Khader; 8/25 - 12/12;FOR-230 with C or be... more;GBTC 117;
FOR 350-51;Malware Analysis  IR;3;-1;M;5:30PM-8:15PM;Patrick Dunston; 8/25 - 12/12;(FOR-230 with C or b... more;GBTC 117;
FOR 440-01;Net. ForensicsThreat Hunting;3;-2;T;2:30PM-5:15PM;Patrick Dunston; 8/25 - 12/12;Complete FOR-350 or ... more;GBTC 117;
FOR 440-02;Net. ForensicsThreat Hunting;3;-3;TH;2:30PM-5:15PM;Patrick Dunston; 8/25 - 12/12;Complete FOR-350 or ... more;GBTC 117;
FOR 450-01;Advanced Malware Analysis;3;0;W;9AM-11:45AM;Mariam Khader; 8/25 - 12/12;FOR-350 with C or be... more;GBTC 117;
GAA 105-01;Intro to 2D Digital Art;3;3;T;2:30PM-5:15PM;Christopher Mendenhall; 8/25 - 12/12;Game Art, Animation ... more;CCM 001;
GAA 105-02;Intro to 2D Digital Art;3;1;TH;2:30PM-5:15PM;Christopher Mendenhall; 8/25 - 12/12;Game Art, Animation ... more;CCM 001;
GAA 105-03;Intro to 2D Digital Art;3;0;F;2:30PM-5:15PM;Staff; 8/25 - 12/12;Game Art, Animation ... more;CCM 001;
GAA 125-01;Drawing for Realism I;3;6;M;2:30PM-5:15PM;Teppi Zuppo; 8/25 - 12/12;Game Art, Animation ... more;SKFA 100;
GAA 125-02;Drawing for Realism I;3;5;W;9AM-11:45AM;Benjamin Jelter; 8/25 - 12/12;Game Art, Animation ... more;SKFA 100;
GAA 125-03;Drawing for Realism I;3;6;T;2:30PM-5:15PM;Teppi Zuppo; 8/25 - 12/12;Game Art, Animation ... more;SKFA 100;
GAA 135-01;Intro 3D Modeling  Texturing;3;1;W;12:15PM-3PM;Joshua Stutts; 8/25 - 12/12;Game Art, Animation,... more;CCM 232;
GAA 135-02;Intro 3D Modeling  Texturing;3;0;F;11:30AM-2:15PM;Staff; 8/25 - 12/12;Game Art, Animation,... more;CCM 232;
GAA 175-01;Intro to Animation;3;4;W;12:15PM-3PM;Felipe Lega; 8/25 - 12/12;Game Art, Animation,... more;CCM 001;
GAA 175-02;Intro to Animation;3;7;TH;11:30AM-2:15PM;Nathan Walpole; 8/25 - 12/12;Game Art, Animation,... more;CCM 001;
GAA 205-01;2D Game Art;3;0;M;11:30AM-2:15PM;Joshua Stutts; 8/25 - 12/12;Complete GAA 105 and... more;CCM 001;
GAA 205-02;2D Game Art;3;7;F;8:30AM-11:15AM;Joshua Stutts; 8/25 - 12/12;Complete GAA 105 and... more;CCM 001;
GAA 225-01;Drawing for Realism II;3;2;W;9AM-11:45AM;Nathan Walpole; 8/25 - 12/12;Complete GAA 125 and... more;CCM 001;
GAA 225-02;Drawing for Realism II;3;5;TH;8:30AM-11:15AM;Nathan Walpole; 8/25 - 12/12;Complete GAA 125 and... more;CCM 001;
GAA 235-01;3D Modeling;3;7;W;9AM-11:45AM;Joshua Buck; 8/25 - 12/12;Take GAA-135, grade ... more;CCM 232;
GAA 235-02;3D Modeling;3;5;TH;8:30AM-11:15AM;Joshua Buck; 8/25 - 12/12;Take GAA-135, grade ... more;CCM 232;
GAA 310-102;Game Visual Effects;3;10;W;6PM-8:45PM;Kseniya Zabrodska; 8/25 - 12/12;Take GAA-135.;
GAA 350-01;Procedural Material Dev.;3;-2;M;11:30AM-2:15PM;Jo Ann Patel; 8/25 - 12/12;Complete GAA-235;CCM 232;
GAA 355-01;Game Environments;3;2;T;11:30AM-2:15PM;Jo Ann Patel; 8/25 - 12/12;GAA-235 with a minim... more;CCM 232;
GAA 375-01;3D Animation II;3;11;F;8:30AM-11:15AM;Nathan Walpole; 8/25 - 12/12;Complete GAA-275 wit... more;CCM 232;
GAA 380-02;Adv Seminar: Art  Animation;3;5;T;8:30AM-11:15AM;Joshua Buck; 8/25 - 12/12;60 credits completed... more;CCM 232;
GAA 380-03;Adv Seminar: Art  Animation;3;1;TH;11:30AM-2:15PM;Joshua Buck; 8/25 - 12/12;60 credits completed... more;CCM 232;
GBP 100-01;Intro. to the Game Industry;3;7;MTH;11:30AM-12:45PM;Dana Steinhoff; 8/25 - 12/12;GMBP Major or Permis... more;CCM 233;
GDV 100-01;Form and Color;3;8;WW;1PM-3PM,<br/>9AM-11:45AM;Richard Doubleday; 8/25 - 12/12;None;BARN 200;
GDV 110-01;Image Technology;3;11;M;2:30PM-5:15PM;Gordon Glover; 8/25 - 12/12;None;CCM 426;
GDV 110-02;Image Technology;3;11;W;9AM-11:45AM;Emily Andrews; 8/25 - 12/12;None;CCM 426;
GDV 200-01;Design and Communication;3;14;TF;4PM-6PM,<br/>1PM-3:45PM;Jessica Gobble; 8/25 - 12/12;Take GDV-100 or GDV-... more;BARN 200;
GDV 203-51;Form in Motion;3;3;M;5:30PM-8:15PM;Kevin Murakami; 8/25 - 12/12;None;GBTC 014;
GDV 300-01;Projects in Graphic Design I;3;0;TT;10AM-12:45PM,<br/>1:45PM-3:45PM;Vance Kiviranna; 8/25 - 12/12;GDV-270;BARN 200;
GDV 301-01;Advanced Typography;3;0;FT;9:15AM-11:15AM,<br/>4PM-6PM;Jessica Gobble; 8/25 - 12/12;Complete GDV-270;BARN 200;
GDV 301-01;Advanced Typography;3;0;TH;10AM-12:45PM;Jessica Gobble; 8/25 - 12/12;Complete GDV-270;BARN 200;
GDV 305-01;Advanced Publication Design;3;10;TH;1PM-3:45PM;Richard Doubleday; 8/25 - 12/12;Complete GDV-270;CCM 426;
GDV 307-51;Form in Motion II;3;13;TH;5:30PM-8:15PM;Kevin Murakami; 8/25 - 12/12;Complete GDV-203, FL... more;GBTC 014;
GMD 100-01;Visual Comm. for Game Design;3;12;MTH;8:30AM-9:45AM;Amanda Fox; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMD 110-01;Introduction to Game Design;3;3;TF;10AM-11:15AM;Jin Liu; 8/25 - 12/12;Game Design, CREM or... more;CCM 224;
GMD 110-02;Introduction to Game Design;3;2;TF;1PM-2:15PM;Jonathan Ferguson; 8/25 - 12/12;Game Design, CREM or... more;CCM 222;
GMD 110-03;Introduction to Game Design;3;6;TF;2:30PM-3:45PM;Jin Liu; 8/25 - 12/12;Game Design, CREM or... more;CCM 222;
GMD 120-01;Creativity and Play;3;9;TF;1PM-2:15PM;Jin Liu; 8/25 - 12/12;Game Design and CREM... more;CCM 424;
GMD 200-01;Game Technology I;3;11;TH;8:30AM-11:15AM;Joseph Manley; 8/25 - 12/12;CSI-140 or CSI-160 a... more;CCM 233;
GMD 210-01;Principles of Game Design;3;3;MTH;10AM-11:15AM;Amanda Fox; 8/25 - 12/12;Game Design or CREM ... more;CCM 224;
GMD 210-02;Principles of Game Design;3;4;MTH;1PM-2:15PM;Amanda Fox; 8/25 - 12/12;Game Design or CREM ... more;CCM 224;
GMD 210-03;Principles of Game Design;3;10;TF;8:30AM-9:45AM;John Boyd; 8/25 - 12/12;Game Design or CREM ... more;CCM 224;
GMD 240-01;Level Design;3;14;T;11:30AM-2:15PM;John Boyd; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMD 300-01;Game Technology II;3;2;T;2:30PM-5:15PM;Joseph Manley; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMD 300-02;Game Technology II;3;6;W;9AM-11:45AM;Joseph Manley; 8/25 - 12/12;Game Design majors o... more;FOST 104;
GMD 300-51;Game Technology II;3;0;T;5:30PM-8:15PM;Joseph Manley; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMD 310-01;Applied Ludology;3;4;M;11:30AM-2:15PM;Greg Bemis; 8/25 - 12/12;Game Design or CREM ... more;FOST 104;
GMD 310-02;Applied Ludology;3;8;TH;11:30AM-2:15PM;Greg Bemis; 8/25 - 12/12;Game Design or CREM ... more;FOST 104;
GMD 310-03;Applied Ludology;3;0;F;11:30AM-2:15PM;Robert Wakefield; 8/25 - 12/12;Game Design or CREM ... more;CCM 224;
GMD 340-01;Level Design II;3;7;F;2:30PM-5:15PM;John Boyd; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMD 380-01;Advanced Seminar: Game Design;3;5;T;11:30AM-2:15PM;Amanda Fox; 8/25 - 12/12;Game Design majors o... more;CCM 233;
GMD 380-02;Advanced Seminar: Game Design;3;8;W;12:15PM-3PM;John Boyd; 8/25 - 12/12;Game Design majors o... more;CCM 233;
GMD 380-03;Advanced Seminar: Game Design;3;-1;W;9AM-11:45AM;Jin Liu; 8/25 - 12/12;Game Design majors o... more;CCM 224;
GMS 200-01;Game Snd Des I;3;-1;T;11:30AM-2:15PM;John Levee; 8/25 - 12/12;Take SON-120;GBTC 012;
GMS 370-01;Middleware for Adaptive Sound;3;7;W;9AM-11:45AM;John Levee; 8/25 - 12/12;SON-300 or by permis... more;GBTC 012;
GMS 370-02;Middleware for Adaptive Sound;3;1;W;12:15PM-3PM;John Levee; 8/25 - 12/12;SON-300 or by permis... more;GBTC 012;
GMS 410-01;Sr Port: Game Sound;3;5;TH;11:30AM-2:15PM;John Levee; 8/25 - 12/12;90 credits or permis... more;GBTC 012;
GPR 100-01;Intro to Game Prog;3;5;MTH;2:30PM-3:45PM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;Game Programming maj... more;JOYC 101;
GPR 100-02;Intro to Game Prog;3;7;MTH;4PM-5:15PM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;Game Programming maj... more;JOYC 101;
GPR 200-01;Intro to Modern Graphics Prog;3;-1;TF;10AM-11:15AM;Eric Winebrenner; 8/25 - 12/12;Complete CSI-240 wit... more;JOYC 101;
GPR 200-02;Intro to Modern Graphics Prog;3;-1;TF;11:30AM-12:45PM;Eric Winebrenner; 8/25 - 12/12;Complete CSI-240 wit... more;JOYC 101;
GPR 200-03;Intro to Modern Graphics Prog;3;4;TF;2:30PM-3:45PM;Eric Winebrenner; 8/25 - 12/12;Complete CSI-240 wit... more;JOYC 101;
GPR 340-01;AI for Games;3;-3;MTH;10AM-11:15AM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;Complete GPR-200, GP... more;JOYC 101;
GPR 340-02;AI for Games;3;0;TF;1PM-2:15PM;Alexandre Tolstenko Nogueira; 8/25 - 12/12;Complete GPR-200, GP... more;JOYC 101;
GPR 350-01;Game Physics;3;0;MTH;11:30AM-12:45PM;Eric Winebrenner; 8/25 - 12/12;Complete GPR-200, GP... more;JOYC 101;
